,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
452,Crans-près-Céligny,46.36353095,6.201769620801889,Buvette Du Port,46.359412927129156,6.217231620620772,Snack Place
453,Crans-près-Céligny,46.36353095,6.201769620801889,Ecusson-Vaudois,46.380897,6.205879,Swiss Restaurant
454,Crassier,46.374331,6.164548,Au Boeuf Rouge,46.37438456248669,6.163624060426811,Swiss Restaurant
455,Crassier,46.374331,6.164548,Auberge de Crassier,46.374622465002965,6.163108106260848,French Restaurant
456,Crassier,46.374331,6.164548,La Ferme,46.378332,6.176326,Diner
457,Crassier,46.374331,6.164548,Auberge de l'Etoile,46.3801373770567,6.151917337506733,French Restaurant
458,Crissier,46.5538658,6.5772501,Restaurant de l’Hôtel de Ville de Crissier,46.553996327844736,6.576703421071869,French Restaurant
459,Crissier,46.5538658,6.5772501,Cafe Du Soleil,46.550823208146134,6.579164891816164,Restaurant
460,Crissier,46.5538658,6.5772501,Restaurant de Bois Genoud - Le Castel,46.55818000558183,6.588950676037839,Vegetarian / Vegan Restaurant
461,Crissier,46.5538658,6.5772501,Le Cacib,46.544909868668384,6.587123237502107,Pizza Place
462,Crissier,46.5538658,6.5772501,MAXXY Kebab,46.53808767445627,6.580074483435546,Kebab Restaurant
463,Crissier,46.5538658,6.5772501,Le Dragon,46.53651669267903,6.577989386539743,Thai Restaurant
464,Crissier,46.5538658,6.5772501,Les Délices du Siam,46.536466826466715,6.578172069674041,Thai Restaurant
465,Crissier,46.5538658,6.5772501,McDonald's,46.55403537066559,6.569094657897948,Fast Food Restaurant
466,Crissier,46.5538658,6.5772501,Fleur de Pains,46.548889592223134,6.553053608318228,Bakery
467,Crissier,46.5538658,6.5772501,McDonald's,46.54589769418541,6.568128973046161,Fast Food Restaurant
468,Crissier,46.5538658,6.5772501,Christian Boillat tea-room,46.545446143562366,6.570082870407212,Bakery
469,Crissier,46.5538658,6.5772501,Migros Take Away,46.55405755453141,6.569263667084386,Snack Place
470,Crissier,46.5538658,6.5772501,La Canette,46.55417710902624,6.569108538619346,Diner
471,Crissier,46.5538658,6.5772501,Gusto di Pasta,46.55404719308753,6.56907083430483,Italian Restaurant
472,Crissier,46.5538658,6.5772501,Coffee & Time,46.55415482582785,6.568949913124953,Café
473,Crissier,46.5538658,6.5772501,Coop Restaurant,46.54468035,6.57064659,Restaurant
474,Crissier,46.5538658,6.5772501,Restaurant New Adoc,46.56158313950751,6.567285425893601,French Restaurant
475,Crissier,46.5538658,6.5772501,McDonald's,46.53812770317894,6.579577360818718,Fast Food Restaurant
476,Crissier,46.5538658,6.5772501,L'OXYGÈNE RESTAURANT,46.55601,6.560991,Restaurant
477,Crissier,46.5538658,6.5772501,Buffalo Grill,46.54836112315845,6.569289010117599,Steakhouse
478,Crissier,46.5538658,6.5772501,La Scarpetta,46.53921191420796,6.583542032302688,Pizza Place
479,Crissier,46.5538658,6.5772501,La Piazza,46.536931207251214,6.578269987117616,Café
480,Crissier,46.5538658,6.5772501,Da Gino,46.543212,6.557989,Italian Restaurant
481,Crissier,46.5538658,6.5772501,boulangerie bessa,46.537174224853516,6.583208084106445,Bakery
482,Crissier,46.5538658,6.5772501,Le Contemporain,46.566576,6.55894,Italian Restaurant
483,Cronay,46.7571842,6.6966405,A la petite Auberge,46.75022826052087,6.693763856005078,Diner
484,Croy,46.6945678,6.4771721,Fleur de Farine,46.6946747921454,6.478186330633653,Bakery
485,Croy,46.6945678,6.4771721,Rôtisserie Au Gaulois,46.69477643344098,6.478148028285816,Diner
486,Croy,46.6945678,6.4771721,Café-Restaurant de la Gare,46.694718764793684,6.478079067637137,Diner
487,Croy,46.6945678,6.4771721,Buvette Du Camping Du Nozon,46.690296,6.4657683,Cafeteria
488,Croy,46.6945678,6.4771721,St-Romain,46.69326400756836,6.460488796234131,Diner
489,Croy,46.6945678,6.4771721,Auberge De Ecusson Vaudois,46.712001,6.474738,Swiss Restaurant
490,Cuarnens,46.6248084,6.4382631,Yves Hohl Confiseur,46.620392742767926,6.414171666146733,Bakery
491,Cuarnens,46.6248084,6.4382631,Le Grutli,46.61997,6.413836,Restaurant
492,Cudrefin,46.9560359,7.0183078,Hotel de Ville,46.95574962899978,7.015039829343078,Diner
493,Cudrefin,46.9560359,7.0183078,Boulangerie de la tour,46.95863856355423,7.019504903865811,Bakery
494,Cudrefin,46.9560359,7.0183078,Baywatch,46.958127,7.015707,Snack Place
495,Cudrefin,46.9560359,7.0183078,Santy's,46.959515,7.027758,Food
496,Cugy,46.5842947,6.6404485,Boulangerie Locatelli,46.59016109235729,6.642980017018587,Bakery
497,Cugy,46.5842947,6.6404485,Le Moulin de Cugy,46.590267385476764,6.643029874265862,Swiss Restaurant
498,Cugy,46.5842947,6.6404485,Le Coucou,46.57230058876515,6.6333416358428,Italian Restaurant
499,Cugy,46.5842947,6.6404485,Auberge de l'Abbaye de Montheron,46.59010957099622,6.664163471358803,Swiss Restaurant
500,Cugy,46.5842947,6.6404485,L'accent du Sud,46.572772857720544,6.632625007705576,French Restaurant
501,Curtilles,46.7005524,6.8486858,Hotel De La Gare,46.70760769199956,6.841660642384108,Swiss Restaurant
502,Curtilles,46.7005524,6.8486858,Café du Poids,46.708580017089844,6.839466571807861,Pizza Place
503,Curtilles,46.7005524,6.8486858,La Sarrasine - Le Sarrasin,46.70914117,6.83948663,Bakery
504,Curtilles,46.7005524,6.8486858,Vesuvio Pizza,46.709336,6.837989,Pizza Place
505,Daillens,46.6202897,6.5487115,Auberge La Balance,46.620314,6.547981,Restaurant
506,Daillens,46.6202897,6.5487115,Boulangerie / Epicerie P. Clément,46.620182,6.548254,Bakery
507,Daillens,46.6202897,6.5487115,Auberge Communale de Gollion,46.60878301264995,6.536946995392739,Swiss Restaurant
508,Démoret,46.7466929,6.7570249,Chez Greg,46.737728372701305,6.757476536782525,Restaurant
509,Denens,46.518323,6.4564786,Charme Thaï,46.517280987908514,6.45746648311615,Asian Restaurant
510,Denens,46.518323,6.4564786,Paindino,46.518518,6.45658,Bakery
511,Denens,46.518323,6.4564786,L'Ermitage Des Ravet,46.527998,6.468947,Modern European Restaurant
512,Denens,46.518323,6.4564786,La Ferme aux Saveurs d'Autrefois,46.52855447533856,6.444039656029903,Breakfast Spot
513,Denens,46.518323,6.4564786,L'Ecu Fédéral,46.52891374284097,6.44197977071293,Swiss Restaurant
514,Denens,46.518323,6.4564786,P'tit Pressoire,46.50283,6.4503193,Restaurant
515,Denges,46.5241679,6.5402546,Manira Wokshop,46.51514687765885,6.5371594138594205,Asian Restaurant
516,Denges,46.5241679,6.5402546,Holy Cow!,46.522287631166925,6.565765311226759,Burger Joint
517,Denges,46.5241679,6.5402546,Burrito Brothers,46.52241196533247,6.565643209053592,Burrito Place
518,Denges,46.5241679,6.5402546,CUT,46.522266795273374,6.565871188069576,Sandwich Place
519,Denges,46.5241679,6.5402546,L'Empire du Dragon,46.513708,6.544856,Chinese Restaurant
520,Denges,46.5241679,6.5402546,Gina,46.52252417494592,6.565572262723721,Italian Restaurant
521,Denges,46.5241679,6.5402546,Café Des Amis,46.522048893088005,6.537936900967209,Restaurant
522,Denges,46.5241679,6.5402546,Speedy Gonzales,46.52694523940507,6.529251528354015,French Restaurant
523,Denges,46.5241679,6.5402546,Sushi Haiku,46.51528756947956,6.537074446678162,Japanese Restaurant
524,Denges,46.5241679,6.5402546,Auberge Communale d'Echandens,46.534313816749155,6.541305796109732,Swiss Restaurant
525,Denges,46.5241679,6.5402546,Auberge Le St-Sulpice,46.50979541472818,6.5559961942939395,French Restaurant
526,Denges,46.5241679,6.5402546,Mauro Traiteur,46.51351425364481,6.547295511454037,Italian Restaurant
527,Denges,46.5241679,6.5402546,Pour Vos Beaux Yeux,46.524725700722534,6.521099805370743,Bakery
528,Denges,46.5241679,6.5402546,Pont De La Venoge,46.536508891383974,6.549383713092845,Diner
529,Denges,46.5241679,6.5402546,Buvette de l'Oued,46.510584465662944,6.532091539304295,Snack Place
530,Denges,46.5241679,6.5402546,Cafétéria INM,46.518579962657974,6.563234075146984,Café
531,Denges,46.5241679,6.5402546,Roulotte Pizza,46.5192596998144,6.563860971286815,Pizza Place
532,Denges,46.5241679,6.5402546,Giacometti,46.52079315119126,6.564880476761754,Café
533,Denges,46.5241679,6.5402546,Cafétéria EL,46.519662,6.564717,Café
534,Denges,46.5241679,6.5402546,Roulotte Kebab,46.519914450733225,6.565012013800204,Kebab Restaurant
535,Dompierre,46.7081899,6.8835369,restaurant l'étoile Prévonloup,46.69926948722907,6.882796495875696,Diner
536,Donneloye,46.744325,6.7155281,La Clef Des Champs,46.742996,6.713877,Restaurant
537,Donneloye,46.744325,6.7155281,Cle Aux Champs,46.74314759890983,6.713240428207936,Restaurant
538,Donneloye,46.744325,6.7155281,A la petite Auberge,46.75022826052087,6.693763856005078,Diner
539,Duillier,46.4097312,6.235451,Auberge de la Réunion,46.42454664598129,6.235620975494385,Swiss Restaurant
540,Duillier,46.4097312,6.235451,Café des Alpes,46.39646479390628,6.248290732528317,French Restaurant
541,Duillier,46.4097312,6.235451,Auberge Communale de Prangins,46.3944718498912,6.24922603497032,Diner
542,Duillier,46.4097312,6.235451,Relais de l'Aérodrome,46.407794,6.261172,French Restaurant
543,Dully,46.4304617,6.2957383,Auberge Communale de Dully,46.429381002515335,6.2957168299554365,French Restaurant
544,Dully,46.4304617,6.2957383,La Clef d'Or,46.4387396448216,6.305284751212318,French Restaurant
545,Dully,46.4304617,6.2957383,Le  14,46.424859,6.272715,Steakhouse
546,Dully,46.4304617,6.2957383,Hôtel Restaurant de la Plage,46.41880955300071,6.289321982113741,Seafood Restaurant
547,Dully,46.4304617,6.2957383,Burger King,46.44663221271703,6.297445560764344,Fast Food Restaurant
548,Dully,46.4304617,6.2957383,Coop Hotel Zigolini Café La Côte Jura,46.44491231,6.29850627,Restaurant
549,Échallens,46.6381163,6.6346951,Maison du Blé et du Pain,46.64183524696606,6.632661015233224,Restaurant
550,Échallens,46.6381163,6.6346951,Hôtel De Ville,46.641413285614526,6.6323566254438875,French Restaurant
551,Échallens,46.6381163,6.6346951,Les Trois Sapins,46.6406193845168,6.648423052391501,French Restaurant
552,Échallens,46.6381163,6.6346951,Motel Beauregard,46.64802541024983,6.638674847781658,Pizza Place
553,Échandens,46.534381,6.5410474,Fleur de Pains,46.548889592223134,6.553053608318228,Bakery
554,Échandens,46.534381,6.5410474,Auberge Communale d'Echandens,46.534313816749155,6.541305796109732,Swiss Restaurant
555,Échandens,46.534381,6.5410474,Pont De La Venoge,46.536508891383974,6.549383713092845,Diner
556,Échandens,46.534381,6.5410474,Centro Español,46.54571865852524,6.550714416825652,Spanish Restaurant
557,Échandens,46.534381,6.5410474,Speedy Gonzales,46.52694523940507,6.529251528354015,French Restaurant
558,Échandens,46.534381,6.5410474,Café Des Amis,46.522048893088005,6.537936900967209,Restaurant
559,Échandens,46.534381,6.5410474,Da Gino,46.543212,6.557989,Italian Restaurant
560,Échandens,46.534381,6.5410474,Pour Vos Beaux Yeux,46.524725700722534,6.521099805370743,Bakery
561,Échichens,46.5265541,6.4978862,Fornerod,46.50902588666108,6.498242490726716,Café
562,Échichens,46.5265541,6.4978862,Pepper Jack,46.51006146989903,6.499375431008734,Burger Joint
563,Échichens,46.5265541,6.4978862,Fleur Du Lac Hotel Morges,46.516536532111736,6.508905381556182,French Restaurant
564,Échichens,46.5265541,6.4978862,"Restaurant indien de Beausobre, Le Chandigarh Tandoori",46.51664605516026,6.499078273773193,Indian Restaurant
565,Échichens,46.5265541,6.4978862,Hotel de Savoie Restaurant De l'Union,46.510272666555345,6.499662512481616,Diner
566,Échichens,46.5265541,6.4978862,McDonald's,46.51089440776867,6.493998169898986,Fast Food Restaurant
567,Échichens,46.5265541,6.4978862,Metropolis,46.50977530701766,6.499827175971242,French Restaurant
568,Échichens,46.5265541,6.4978862,le Moulin,46.512355663669226,6.492626251463396,Pizza Place
569,Échichens,46.5265541,6.4978862,Fu-Yiu,46.51172714528635,6.499954296961618,Chinese Restaurant
570,Échichens,46.5265541,6.4978862,Pour Vos Beaux Yeux,46.524725700722534,6.521099805370743,Bakery
571,Échichens,46.5265541,6.4978862,Planet's Sandwich,46.510067,6.497293,Sandwich Place
572,Échichens,46.5265541,6.4978862,Cafe Le Monaco,46.509745717048645,6.498965620994568,Café
573,Échichens,46.5265541,6.4978862,Max Poulet,46.509397375490416,6.49864941333453,Food Truck
574,Échichens,46.5265541,6.4978862,kikuzen sushi,46.50887263475858,6.496023681182419,Sushi Restaurant
575,Éclépens,46.6515007,6.5285061,Auberge Eclépens,46.652667935487045,6.526246511108431,Pizza Place
576,Éclépens,46.6515007,6.5285061,Le Casino,46.658748,6.516897,Portuguese Restaurant
577,Éclépens,46.6515007,6.5285061,Boulangerie Pâtisserie S.Mercuri,46.654331,6.509045,Bakery
578,Éclépens,46.6515007,6.5285061,O Sole Mio,46.65482474916534,6.508492067147487,Restaurant
579,Éclépens,46.6515007,6.5285061,Restaurant de la Piscine de la Venoge,46.66102,6.508899,Restaurant
580,Éclépens,46.6515007,6.5285061,Centro Portugues de La Sarraz,46.65434,6.504151,Portuguese Restaurant
581,Écublens,46.5261672,6.5620735,Holy Cow!,46.522287631166925,6.565765311226759,Burger Joint
582,Écublens,46.5261672,6.5620735,Fleur de Pains,46.52874638677079,6.566542051396329,Bakery
583,Écublens,46.5261672,6.5620735,Burrito Brothers,46.52241196533247,6.565643209053592,Burrito Place
584,Écublens,46.5261672,6.5620735,Indian Zayeka,46.527030316207394,6.573948590564259,Indian Restaurant
585,Écublens,46.5261672,6.5620735,CUT,46.522266795273374,6.565871188069576,Sandwich Place
586,Écublens,46.5261672,6.5620735,Gina,46.52252417494592,6.565572262723721,Italian Restaurant
587,Écublens,46.5261672,6.5620735,Café de Chavannes,46.52753137838731,6.5723808553877765,Gastropub
588,Écublens,46.5261672,6.5620735,Restaurant le Débarcadére,46.509155968794516,6.560649628129133,Swiss Restaurant
589,Écublens,46.5261672,6.5620735,Le Dragon,46.53651669267903,6.577989386539743,Thai Restaurant
590,Écublens,46.5261672,6.5620735,Montreux Jazz Café EPFL,46.517433,6.566012,Café
591,Écublens,46.5261672,6.5620735,Les Délices du Siam,46.536466826466715,6.578172069674041,Thai Restaurant
592,Écublens,46.5261672,6.5620735,MAXXY Kebab,46.53808767445627,6.580074483435546,Kebab Restaurant
593,Écublens,46.5261672,6.5620735,L'Empire du Dragon,46.513708,6.544856,Chinese Restaurant
594,Écublens,46.5261672,6.5620735,Giacometti,46.52079315119126,6.564880476761754,Café
595,Écublens,46.5261672,6.5620735,Roulotte Kebab,46.519914450733225,6.565012013800204,Kebab Restaurant
596,Écublens,46.5261672,6.5620735,Cafétéria EL,46.519662,6.564717,Café
597,Écublens,46.5261672,6.5620735,Roulotte Pizza,46.5192596998144,6.563860971286815,Pizza Place
598,Écublens,46.5261672,6.5620735,Le Négoce,46.52055889477059,6.568279266357422,Deli / Bodega
599,Écublens,46.5261672,6.5620735,Cafétéria INM,46.518579962657974,6.563234075146984,Café
600,Écublens,46.5261672,6.5620735,Le Klee,46.51818779393041,6.568218196086783,Café
601,Écublens,46.5261672,6.5620735,La Table de Vallotton,46.51792752273371,6.568860458868571,Restaurant
602,Écublens,46.5261672,6.5620735,Bistro 31,46.5167944111233,6.5666399996369,Restaurant
603,Écublens,46.5261672,6.5620735,Auberge Le St-Sulpice,46.50979541472818,6.5559961942939395,French Restaurant
604,Écublens,46.5261672,6.5620735,McDonald's,46.53812770317894,6.579577360818718,Fast Food Restaurant
605,Écublens,46.5261672,6.5620735,Pont De La Venoge,46.536508891383974,6.549383713092845,Diner
606,Écublens,46.5261672,6.5620735,La Piazza,46.536931207251214,6.578269987117616,Café
607,Écublens,46.5261672,6.5620735,Le Skipper,46.51020697815941,6.559059279998948,Restaurant
608,Écublens,46.5261672,6.5620735,Mauro Traiteur,46.51351425364481,6.547295511454037,Italian Restaurant
609,Écublens,46.5261672,6.5620735,Auberge Communale d'Echandens,46.534313816749155,6.541305796109732,Swiss Restaurant
610,Écublens,46.5261672,6.5620735,Café Des Amis,46.522048893088005,6.537936900967209,Restaurant
611,Écublens,46.5261672,6.5620735,Da Gino,46.543212,6.557989,Italian Restaurant
612,Épalinges,46.547327,6.6726245,Fleur de Pains,46.54368121094634,6.661367694141378,Bakery
613,Épalinges,46.547327,6.6726245,Berceau des Sens,46.56051070647182,6.683104413880511,French Restaurant
614,Épalinges,46.547327,6.6726245,Café Restaurant Des Tramways,46.54770831962344,6.67130059081537,Italian Restaurant
615,Épalinges,46.547327,6.6726245,Fleur de pains,46.54839873865041,6.673498065019109,Bakery
616,Épalinges,46.547327,6.6726245,Sushi Zen,46.548181812802426,6.6726891780007715,Japanese Restaurant
617,Épalinges,46.547327,6.6726245,Restaurant Chinois Le Bon-Vivant,46.54819805140764,6.672980905251694,Chinese Restaurant
618,Épalinges,46.547327,6.6726245,EHL Food Court,46.560702538987684,6.682697743242019,Food Court
619,Épalinges,46.547327,6.6726245,La Ferme,46.56118012084796,6.68308560854951,Restaurant
620,Épendes,46.7431583,6.6083432,LXP Cafeteria,46.730000504318156,6.611218740334875,Snack Place
621,Essertes,46.5623795,6.7894493,La Croix Federale,46.55908192094394,6.781635745272368,Restaurant
622,Essertes,46.5623795,6.7894493,Cheval Blanc,46.56837611405219,6.782383918762207,Diner
623,Essertes,46.5623795,6.7894493,Restaurant Pizzeria des Fleurs,46.56977478916402,6.7800172932702365,Pizza Place
624,Essertes,46.5623795,6.7894493,Boulangerie Duvoisin,46.572465,6.78187,Bakery
625,Essertes,46.5623795,6.7894493,Boulangerie Maillard,46.576570371736516,6.783697391786707,Bakery
626,Essertes,46.5623795,6.7894493,Restaurant du Chasseur,46.576631,6.783934,Turkish Restaurant
627,Essertines-sur-Rolle,46.481132849999995,6.3037175615185745,Auberge du Chasseur,46.49299514,6.317531,Steakhouse
628,Essertines-sur-Rolle,46.481132849999995,6.3037175615185745,Relais des chasseurs,46.493044,6.317694,Steakhouse
629,Essertines-sur-Yverdon,46.7212515,6.650684419149635,Café de la Balance,46.71579360961914,6.639514446258545,Restaurant
630,Essertines-sur-Yverdon,46.7212515,6.650684419149635,Restaurant la Balance,46.715754,6.639409,Bistro
631,Étagnières,46.6001382,6.6134167,Auberge D'Etagnière,46.59985761447883,6.613099875866644,Steakhouse
632,Étagnières,46.6001382,6.6134167,Le Postillon,46.58605707322213,6.605261564254761,Italian Restaurant
633,Étagnières,46.6001382,6.6134167,Boulangerie chez Bastian,46.58435835218891,6.604871476312263,Bakery
634,Étagnières,46.6001382,6.6134167,Au P'tit Bonheur,46.58433197,6.60442978,Restaurant
635,Étoy,46.4860906,6.4193113,Café-Restaurant au Vieux Navire,46.47096907292999,6.423610587180072,French Restaurant
636,Étoy,46.4860906,6.4193113,L'Esplanade,46.492633,6.395722,French Restaurant
637,Étoy,46.4860906,6.4193113,McDonald's,46.47457857928389,6.424455176923822,Fast Food Restaurant
638,Étoy,46.4860906,6.4193113,Duchessa,46.473909,6.416348,Italian Restaurant
639,Étoy,46.4860906,6.4193113,Auberge des Grands-Bois,46.470202006894105,6.408418648466566,Italian Restaurant
640,Étoy,46.4860906,6.4193113,Auberge Communale d'Etoy,46.48606510477343,6.419337917539862,Swiss Restaurant
641,Étoy,46.4860906,6.4193113,Le Coin,46.47436925650753,6.417998725519469,Greek Restaurant
642,Étoy,46.4860906,6.4193113,Sabai Thai,46.473951,6.408611,Thai Restaurant
643,Étoy,46.4860906,6.4193113,Istanbul Kebab,46.47683634301146,6.402671266089465,Falafel Restaurant
644,Étoy,46.4860906,6.4193113,Cinecitta,46.47398492096381,6.42768806293886,Mediterranean Restaurant
645,Étoy,46.4860906,6.4193113,Restaurant Pizzeria de la Gare d’Allaman,46.47627083,6.3994185,Pizza Place
646,Eysins,46.3807218,6.2042596,Tartines & Co,46.38953108378353,6.222554834290235,Bakery
647,Eysins,46.3807218,6.2042596,The Kitchen,46.38432104240655,6.214107313155535,Swiss Restaurant
648,Eysins,46.3807218,6.2042596,Restaurant Hong-Sheng,46.38176486881345,6.228233351279547,Asian Restaurant
649,Eysins,46.3807218,6.2042596,Ecusson-Vaudois,46.380897,6.205879,Swiss Restaurant
650,Eysins,46.3807218,6.2042596,McDonald's,46.38789004266571,6.219514882442704,Fast Food Restaurant
651,Eysins,46.3807218,6.2042596,PInte Communale de Signy,46.3906911,6.2021850999999515,Swiss Restaurant
652,Eysins,46.3807218,6.2042596,Les Fontaines,46.387621682189256,6.219809239968701,Pizza Place
653,Eysins,46.3807218,6.2042596,Cafe Milo,46.386727,6.22844,Café
654,Eysins,46.3807218,6.2042596,Migros Take Away,46.388299,6.220952,Snack Place
655,Faoug,46.9057923,7.0740011,Lacotel Restaurant,46.90004547819639,7.049564135795957,Restaurant
656,Faoug,46.9057923,7.0740011,Restaurant de la Gare,46.907806,7.073751,Swiss Restaurant
657,Faoug,46.9057923,7.0740011,Restaurant Werft Faoug,46.907732,7.070701,Modern European Restaurant
658,Féchy,46.4786555,6.3747532,Restaurant du Chasseur,46.469627,6.396397,Argentinian Restaurant
659,Féchy,46.4786555,6.3747532,IKEA Restaurant,46.476762,6.396316,Scandinavian Restaurant
660,Féchy,46.4786555,6.3747532,Restaurant La Pêcherie,46.46507555909578,6.382504933075813,Seafood Restaurant
661,Féchy,46.4786555,6.3747532,Auberge De Fechy,46.479478,6.373228,French Restaurant
662,Féchy,46.4786555,6.3747532,Restaurant Pizzeria de la Gare d’Allaman,46.47627083,6.3994185,Pizza Place
663,Ferreyres,46.6577788,6.4860425,Centro Portugues de La Sarraz,46.65434,6.504151,Portuguese Restaurant
664,Ferreyres,46.6577788,6.4860425,O Sole Mio,46.65482474916534,6.508492067147487,Restaurant
665,Ferreyres,46.6577788,6.4860425,Restaurant de la Piscine de la Venoge,46.66102,6.508899,Restaurant
666,Ferreyres,46.6577788,6.4860425,Boulangerie Pâtisserie S.Mercuri,46.654331,6.509045,Bakery
667,Fontaines-sur-Grandson,46.853893299999996,6.599270927451933,Paral'Aile,46.854736328125,6.612221717834473,Swiss Restaurant
668,Fontaines-sur-Grandson,46.853893299999996,6.599270927451933,Chalet de Grange-Neuve,46.84529578128137,6.585709673938989,Swiss Restaurant
669,Fontaines-sur-Grandson,46.853893299999996,6.599270927451933,"Villars-Burquin, Horst House",46.847583,6.62052,BBQ Joint
670,Forel,46.7282576,6.8222876,Restaurant A La Ferme,46.72547,6.842588,Swiss Restaurant
671,Founex,46.3338174,6.1943733,Buffet de la Gare de Celigny,46.348359,6.19959,French Restaurant
672,Founex,46.3338174,6.1943733,Guillaume Bichet,46.315983,6.1928225,Bakery
673,Founex,46.3338174,6.1943733,Hostellerie Guillaume Tell,46.32314991001408,6.1739582156437285,Swiss Restaurant
674,Founex,46.3338174,6.1943733,Confiserie de la Fontaine,46.31610974820411,6.1934206448382625,Bakery
675,Froideville,46.6012433,6.6816355,Auberge de l'Abbaye de Montheron,46.59010957099622,6.664163471358803,Swiss Restaurant
676,Froideville,46.6012433,6.6816355,De La Poste,46.60098863960298,6.681341586694801,Swiss Restaurant
677,Genolier,46.4350251,6.2178235,Auberge de la Réunion,46.42454664598129,6.235620975494385,Swiss Restaurant
678,Genolier,46.4350251,6.2178235,Auberge des Trois Tilleuls,46.435447327173094,6.217048721063706,French Restaurant
679,Genolier,46.4350251,6.2178235,Auberge Aux 3 Tilleuls,46.43515074099382,6.2179505825042725,Swiss Restaurant
680,Genolier,46.4350251,6.2178235,Genolier Restaurant,46.445051906741725,6.216981849926566,French Restaurant
681,Genolier,46.4350251,6.2178235,Breakfast at Genolier,46.44553589324263,6.216143787904833,Café
682,Genolier,46.4350251,6.2178235,Auberge Au Sapin,46.429176330566406,6.202269077301025,French Restaurant
683,Genolier,46.4350251,6.2178235,Boulangerie Spichiger,46.428662,6.201394,Bakery
684,Genolier,46.4350251,6.2178235,La Cezille,46.446165,6.232978,Steakhouse
685,Giez,46.8117633,6.6177511,Ackermann,46.79840633015183,6.6281816324030665,Bakery
686,Giez,46.8117633,6.6177511,Restaurant de la Croix-Blanche,46.79841,6.628338,Pizza Place
687,Giez,46.8117633,6.6177511,Restaurant Du Cercle De La Voile,46.80505,6.63956992,Restaurant
688,Giez,46.8117633,6.6177511,tony,46.808748,6.642243,Restaurant
689,Gilly,46.4575111,6.2969883,Auberge Communale de Gilly,46.4576755,6.29613605,Swiss Restaurant
690,Gilly,46.4575111,6.2969883,De l'Union,46.453666,6.29007,Swiss Restaurant
691,Gilly,46.4575111,6.2969883,Au Coeur de la Côte,46.4475247,6.2797391,Swiss Restaurant
692,Gilly,46.4575111,6.2969883,Burger King,46.44663221271703,6.297445560764344,Fast Food Restaurant
693,Gimel,46.5088102,6.3070695,Auberge du Chasseur,46.49299514,6.317531,Steakhouse
694,Gimel,46.5088102,6.3070695,Café-Restaurant de la Poste,46.50867304198708,6.308218348244899,Diner
695,Gimel,46.5088102,6.3070695,Relais des chasseurs,46.493044,6.317694,Steakhouse
696,Gingins,46.4094508,6.1779167,Auberge des Platanes,46.40062256441723,6.17500441340738,French Restaurant
697,Gingins,46.4094508,6.1779167,Auberge de la Poste,46.411559191537314,6.177707323886642,Spanish Restaurant
698,Gingins,46.4094508,6.1779167,Le Prédérès,46.404077,6.183079,Bakery
699,Gingins,46.4094508,6.1779167,Buvette de la Dôle,46.40377295585954,6.18450570765467,Diner
700,Gingins,46.4094508,6.1779167,le comptoir du vieux chateau,46.39992,6.163293,Café
701,Givrins,46.4289779,6.2017676,Auberge Au Sapin,46.429176330566406,6.202269077301025,French Restaurant
702,Givrins,46.4289779,6.2017676,Boulangerie Spichiger,46.428662,6.201394,Bakery
703,Givrins,46.4289779,6.2017676,Auberge des Trois Tilleuls,46.435447327173094,6.217048721063706,French Restaurant
704,Givrins,46.4289779,6.2017676,Auberge Aux 3 Tilleuls,46.43515074099382,6.2179505825042725,Swiss Restaurant
705,Gland,46.4212913,6.2675845,Profumo d'Italia,46.42166753603133,6.262204836311532,Pizza Place
706,Gland,46.4212913,6.2675845,Le  14,46.424859,6.272715,Steakhouse
707,Gland,46.4212913,6.2675845,Balthasar Restaurant & Grill,46.417204,6.27688,Steakhouse
708,Gland,46.4212913,6.2675845,silver spoon,46.418057,6.275159,Asian Restaurant
709,Gland,46.4212913,6.2675845,Croix Verte,46.42897501179351,6.249941827320681,Swiss Restaurant
710,Gland,46.4212913,6.2675845,Hôtel Restaurant de la Plage,46.41880955300071,6.289321982113741,Seafood Restaurant
711,Gland,46.4212913,6.2675845,Pizzeria Chez Paolo,46.41570517092045,6.272607716991805,Italian Restaurant
712,Gland,46.4212913,6.2675845,Buffet de la Gare,46.42046792717036,6.268870390772928,Mediterranean Restaurant
713,Gland,46.4212913,6.2675845,hubiz,46.42048226484189,6.269016830443544,Diner
714,Gland,46.4212913,6.2675845,Namoo,46.421124,6.262547,Korean Restaurant
715,Gland,46.4212913,6.2675845,La Baie d'Ha Long,46.41863643274512,6.273084885227314,Vietnamese Restaurant
716,Gland,46.4212913,6.2675845,Baffo Traiteur,46.41648830646618,6.268698114066721,Italian Restaurant
717,Gland,46.4212913,6.2675845,Casa Dos Frangos,46.416493125778594,6.268986654713697,Portuguese Restaurant
718,Gland,46.4212913,6.2675845,Le P'tit Paris,46.41721805521592,6.276791974672583,French Restaurant
719,Gland,46.4212913,6.2675845,Coop Restaurant Vich,46.424261,6.25456008,Restaurant
720,Gland,46.4212913,6.2675845,Relais de l'Aérodrome,46.407794,6.261172,French Restaurant
721,Gollion,46.5852339,6.5088361,Auberge Communcale d'Aclens,46.56781304341187,6.509564413908759,Restaurant
